"index,N,9,0","county,C,80","state,C,80","area_cons_,N,24,15","area_count,N,24,15","Permil_Con,N,24,15",Percent_Co
554,Crawford,IL,0.000000000628027,0.000000120455648,5.21376194191058,0.521376194191058
555,Crawford,IN,0.000000000034908,0.000000086664518,0.402789173705788,0.040278917370579
555,Crawford,IN,0.000000000034908,0.000000120455648,0.289795704666818,0.028979570466682
556,Crawford,KS,0.000000000014387,0.000000157128832,0.091562508238741,0.009156250823874
557,Crawford,MI,0.000000000399608,0.000000166027142,2.40688582592229,0.240688582592229
558,Crawford,OH,0.000000000005358,0.00000011111767,0.048221995036092,0.004822199503609
559,Crawford,PA,0.000000001159459,0.000000289857476,4.00009918656077,0.400009918656077
560,Crawford,WI,0.00000000233609,0.00000017134018,13.6342234015262,1.36342234015262
561,Creek,OK,0.000000000288423,0.000000250791474,1.15005190227246,0.115005190227246
562,Crenshaw,AL,0.000000000097871,0.000000149216089,0.655899910396118,0.065589991039612
563,Crisp,GA,0.000000000034065,0.000000069291631,0.491612997736522,0.049161299773652
564,Crittenden,AR,0.000000000647056,0.000000163912709,3.94756650242836,0.394756650242837
565,Crittenden,KY,0.00000000056289,0.000000099055235,5.68258635843395,0.568258635843395
566,Crittenden,TN,0.000000000268231,0.000000163912709,1.63642677471671,0.163642677471671
567,Crockett,TN,0.000000000524768,0.000000065707287,7.98644618833453,0.798644618833453
568,Crook,OR,0.000000000224735,0.000000869650996,0.258420097626373,0.025842009762637
569,Crook,WY,0.000000005595227,0.000000840695704,6.65547177496147,0.665547177496147
570,Cross,AR,0.000000000784169,0.000000161001766,4.87056346710781,0.487056346710781
571,Crow Wing,MN,0.000000000905629,0.000000358174924,2.52845577783468,0.252845577783468
572,Crowley,CO,0.00000000771118,0.00000021467298,35.9205892595123,3.59205892595123
573,Culpeper,VA,0.000000004858752,0.00000009751459,49.8258986666235,4.98258986666235
574,Cumberland,ME,0.000000005025155,0.000000297485669,16.8920912368579,1.68920912368579
575,Cumberland,NC,0.000000000518197,0.000000168042191,3.08373183907093,0.308373183907093
576,Cumberland,NJ,0.000000005886209,0.000000135292156,43.5073926364624,4.35073926364624
577,Cumberland,PA,0.00000000559606,0.000000150190587,37.2597240261076,3.72597240261076
578,Cumberland,TN,0.000000000247481,0.000000180848759,1.36844303501929,0.136844303501929
579,Cumberland,VA,0.000000001169323,0.00000007831962,14.9301388221711,1.49301388221711
580,Cuming,NE,0.000000000637643,0.000000161583919,3.94620358637139,0.394620358637139
581,Currituck,NC,0.000000002768042,0.000000112341204,24.6395984038239,2.46395984038239
582,Curry,OR,0.000000001171262,0.000000464769436,2.52009149627778,0.252009149627778
583,Custer,CO,0.000000013759356,0.000000197121612,69.8013585185017,6.98013585185017
584,Custer,ID,0.000000007832581,0.00000144150689,5.43360634548457,0.543360634548457
585,Custer,MT,0.000000017474077,0.000001152733115,15.1588230567896,1.51588230567896
586,Custer,NE,0.000000000369644,0.00000072069048,0.512902186825937,0.051290218682594
587,Custer,SD,0.000000003512127,0.00000044711869,7.85502269745462,0.785502269745462
588,Cuyahoga,OH,0.00000000079693,0.000000127380621,6.25629230294406,0.625629230294406
589,Dade,AL,0.000000000110116,0.00000004423532,2.48932507254729,0.248932507254729
590,Dade,GA,0.000000000828545,0.00000004423532,18.7304024622357,1.87304024622358
591,Dade,MO,0.000000000078038,0.000000133414351,0.584931484402971,0.058493148440297
592,Dakota,MN,0.000000003602218,0.000000171386943,21.0180435487899,2.10180435487899
592,Dakota,MN,0.000000003602218,0.000000109873202,32.7852304259974,3.27852304259974
593,Dakota,NE,0.00000000007955,0.000000074842905,1.06289199117998,0.106289199117998
594,Dale,AL,0.000000000074688,0.000000139650708,0.534820093194377,0.053482009319438
595,Dallas,AL,0.00000000156547,0.000000247339445,6.32923793539347,0.632923793539346
596,Dallas,IA,0.000000000258471,0.000000166425087,1.55307790154957,0.155307790154957
597,Dallas,MO,0.000000000000556,0.0000001441582,0.00385464558002,0.000385464558002
598,Dallas,TX,0.000000000000014,0.000000226392083,0.000063377695954,0.000006337769595
599,Dane,WI,0.000000004803458,0.000000352069136,13.6435086270854,1.36435086270854
600,Daniels,MT,0.000000001172696,0.000000452921433,2.5891813651659,0.258918136516591
601,Danville,VA,0.00000000003068,0.00000001107074,2.77123936759205,0.277123936759205
602,Dare,NC,0.000000000015479,0.000000317471641,0.048755756220346,0.004875575622035
603,Darke,OH,0.000000000304567,0.000000164308227,1.85362959992665,0.185362959992665
604,Darlington,SC,0.000000002175158,0.00000014206044,15.3114994400584,1.53114994400584
605,Dauphin,PA,0.00000000706873,0.000000153615289,46.0157962896021,4.60157962896022
606,Davidson,NC,0.000000000132474,0.000000148006238,0.895056830910056,0.089505683091006
607,Davidson,TN,0.000000000477281,0.000000134156139,3.55765115188053,0.355765115188053
608,Davie,NC,0.000000000220713,0.000000070457826,3.13256144843827,0.313256144843827
609,Daviess,IN,0.00000000073066,0.000000116356017,6.27952425844502,0.627952425844502
609,Daviess,IN,0.00000000073066,0.000000142475078,5.12833852996541,0.512833852996541
610,Daviess,KY,0.00000000009168,0.000000124706859,0.735160812607589,0.073516081260759
611,Daviess,MO,0.000000000417601,0.000000155497552,2.68558091834252,0.268558091834252
612,Davis,UT,0.000000000155126,0.00000017478436,0.887527038235519,0.088752703823552
613,Davison,SD,0.00000000034514,0.000000125696553,2.74582136737855,0.274582136737855
614,Dawes,NE,0.000000001581602,0.000000397825502,3.97561621451358,0.397561621451358
615,Dawson,GA,0.000000000147171,0.00000005354956,2.74831837974004,0.274831837974004
616,Dawson,NE,0.00000000135126,0.000000281055331,4.8078091493397,0.48078091493397
617,Day,SD,0.000000014153232,0.000000326585037,43.3370502513354,4.33370502513354
618,De Soto,LA,0.00000000032089,0.000000220135412,1.45769389593245,0.145769389593245
619,DeKalb,AL,0.000000000280992,0.000000197186754,1.4250032746976,0.142500327469761
620,DeKalb,GA,0.000000000428697,0.000000197186754,2.17406480481769,0.217406480481769
620,DeKalb,GA,0.000000000428697,0.000000070151443,6.11101869660421,0.611101869660421
621,DeKalb,IL,0.000000000013418,0.000000178345547,0.075234290010103,0.00752342900101
622,DeKalb,IN,0.000000000421383,0.000000101331482,4.15846288336408,0.415846288336408
623,DeSoto,FL,0.000000012270378,0.000000150594763,81.4794468613436,8.14794468613436
624,DeSoto,MS,0.000000000645139,0.000000125565799,5.13785509491567,0.513785509491567
625,Dearborn,IN,0.00000000006276,0.000000083271638,0.753681893916442,0.075368189391644
626,Decatur,GA,0.000000004966215,0.000000150483146,33.0018027410413,3.30018027410413
627,Decatur,IA,0.000000000269867,0.000000146890294,1.83720129069911,0.183720129069911
628,Decatur,TN,0.000000000037927,0.000000089922403,0.421773736127059,0.042177373612706
629,Deer Lodge,MT,0.000000003002307,0.000000225737274,13.3000050717311,1.33000050717311
630,Defiance,OH,0.000000000271544,0.000000115074272,2.35972478896648,0.235972478896648
631,Del Norte,CA,0.00000000048833,0.000000282703509,1.72735842670272,0.172735842670272
632,Delaware,DE,0.000000000005902,0.000000051673157,0.114226420480268,0.011422642048027
633,Delaware,IA,0.000000000629233,0.000000164075363,3.83502127562385,0.383502127562385
634,Delaware,IN,0.000000000087689,0.000000108825881,0.805776147452784,0.080577614745278
635,Delaware,NY,0.000000010178216,0.00000040567995,25.0892755762633,2.50892755762633
636,Delaware,OH,0.00000000002588,0.00000012611735,0.205208208876816,0.020520820887682
637,Delaware,OK,0.000000001135709,0.000000206827182,5.49110181395374,0.549110181395374
638,Delaware,PA,0.000000000892899,0.00000040567995,2.20099323009795,0.220099323009795
638,Delaware,PA,0.000000000892899,0.000000051673157,17.2797420737565,1.72797420737565
639,Delta,CO,0.000000013213658,0.000000310598446,42.5425767269851,4.25425767269851
640,Delta,MI,0.00000000053261,0.000000393760331,1.35262384167596,0.135262384167596
641,Delta,TX,0.000000000984554,0.000000071444388,13.7807031031068,1.37807031031068
642,Denali,AK,0.00000000000146,0.000005992533107,0.000243656182796,0.00002436561828
643,Dent,MO,0.000000000128907,0.000000199240342,0.646991405683807,0.064699140568381
644,Denton,TX,0.000000000047067,0.000000238692646,0.197186296417163,0.019718629641716
645,Denver,CO,0.000000000016765,0.000000045350347,0.369687963346495,0.036968796334649
646,Des Moines,IA,0.000000000230656,0.00000012075718,1.9100841371673,0.191008413716729
647,Desha,AR,0.000000003253446,0.000000211295095,15.3976392464075,1.53976392464075
648,Deuel,SD,0.000000005268249,0.000000186294676,28.2791147828938,2.82791147828938
649,Dickey,ND,0.000000007123489,0.000000344232084,20.6938565877331,2.06938565877331
650,Dickinson,IA,0.000000001517327,0.000000116347714,13.0413134008219,1.30413134008219
651,Dickinson,KS,0.000000000120813,0.000000231031194,0.522930766063525,0.052293076606352
652,Dickinson,MI,0.00000000023852,0.00000023254678,1.02568629493772,0.102568629493771
653,Dickson,TN,0.000000000329814,0.000000128531996,2.56600443256939,0.256600443256939
654,Dillingham,AK,0.000000021628333,0.000008007876907,2.70088228261654,0.270088228261654
655,Dillon,SC,0.000000000246863,0.000000104556291,2.36104960785206,0.236104960785206
656,Dinwiddie,VA,0.000000003007596,0.000000133659849,22.5018671625884,2.25018671625884
656,Dinwiddie,VA,0.000000003007596,0.000000005630666,534.145753911906,53.4145753911906
657,District of Columbia,DC,0.000000000003846,0.000000018580359,0.207016378161975,0.020701637816197
658,District of Columbia,VA,0.000000000000512,0.000000018580359,0.02758230752773,0.002758230752773
659,Divide,ND,0.000000000960999,0.000000410267506,2.34237248581955,0.234237248581955
660,Dixie,FL,0.000000024168568,0.000000176997556,136.547465721716,13.6547465721716
661,Dixon,NE,0.000000000052159,0.000000136326802,0.382604328893891,0.038260432889389
662,Dodge,GA,0.000000001004243,0.000000122748304,8.18131897654572,0.818131897654572
663,Dodge,MN,0.000000000274819,0.000000127648872,2.15292993312246,0.215292993312246
664,Dodge,NE,0.000000000714796,0.00000014951388,4.78079919577088,0.478079919577088
665,Dodge,WI,0.000000001269364,0.000000259904684,4.88395827936642,0.488395827936642
666,Dolores,CO,0.000000009808884,0.000000278411227,35.2316405193953,3.52316405193953
667,Doniphan,KS,0.000000000282136,0.000000113422722,2.48747080846925,0.248747080846925
668,Dooly,GA,0.000000000429861,0.000000097967139,4.38780578122733,0.438780578122733
669,Door,WI,0.000000001083121,0.000000155934738,6.94598858273631,0.694598858273631
670,Dorchester,MD,0.000000013828791,0.000000189308368,73.049020352387,7.3049020352387
671,Dorchester,SC,0.000000000440338,0.000000144242942,3.05275446571243,0.305275446571243
672,Dougherty,GA,0.000000006712624,0.000000082076862,81.7846109578526,8.17846109578526
673,Douglas,CO,0.000000017036184,0.000000229960953,74.0829421707566,7.40829421707566
674,Douglas,GA,0.000000000084588,0.000000050977877,1.65930231386672,0.165930231386672
675,Douglas,IL,0.000000000023533,0.000000113642719,0.207079035242123,0.020707903524212
676,Douglas,KS,0.000000000006308,0.000000128056561,0.049259024217742,0.004925902421774
677,Douglas,MN,0.000000014318503,0.000000216068,66.268505230835,6.6268505230835
678,Douglas,MO,0.000000000000269,0.000000213550928,0.00125733548226,0.000125733548226
679,Douglas,NE,0.00000000009448,0.00000009536873,0.990677935137267,0.099067793513727
680,Douglas,NV,0.00000000242801,0.000000199075174,12.1964497752858,1.21964497752858
681,Douglas,OR,0.000000000294462,0.000001452543406,0.202721694844006,0.020272169484401
682,Douglas,SD,0.0000000008531,0.000000127777223,6.67646502163415,0.667646502163415
683,Douglas,WA,0.000000001045423,0.000000573420488,1.82313537627765,0.182313537627765
684,Douglas,WI,0.000000018048117,0.000000406803942,44.3656394215236,4.43656394215235
685,Drew,AR,0.000000001537061,0.000000209735484,7.32856796608866,0.732856796608866
686,DuPage,IL,0.00000000020951,0.000000093873955,2.23182718678511,0.223182718678511
687,Dubois,IN,0.000000000044886,0.000000114213843,0.392996492801873,0.039299649280187
688,Duchesne,UT,0.000000004036624,0.000000888960975,4.54083380196283,0.454083380196283
689,Dukes,MA,0.000000001515802,0.000000047611846,31.8366497890846,3.18366497890846
690,Dundy,NE,0.000000000042698,0.000000252344423,0.16920659835694,0.016920659835694
691,Dunklin,MO,0.000000001374449,0.000000141255798,9.73021315126903,0.973021315126903
692,Dunn,ND,0.000000000534962,0.000000648332843,0.82513497322157,0.082513497322157
693,Dunn,WI,0.000000000793009,0.000000253505305,3.12817567474757,0.312817567474757
694,Duplin,NC,0.000000000168217,0.000000209231842,0.803975788794387,0.080397578879439
695,Durham,NC,0.000000000853472,0.000000076871086,11.102642472213,1.1102642472213
696,Dutchess,NY,0.00000000355348,0.000000229356924,15.4932308786186,1.54932308786186
697,Duval,FL,0.000000001438365,0.000000207286426,6.9390212061881,0.69390212061881
698,Dyer,TN,0.000000002858748,0.000000138597364,20.6262793531361,2.06262793531361
699,Eagle,CO,0.000000004407262,0.000000460780788,9.56476934883588,0.956476934883588
700,Early,GA,0.000000001804617,0.000000125414139,14.3892611269649,1.43892611269649
701,East Baton Rouge,LA,0.000000000013401,0.000000115109892,0.116422491773524,0.011642249177352
702,East Carroll,LA,0.000000002238409,0.000000117071421,19.1200301523561,1.91200301523561
703,Eaton,MI,0.000000000969558,0.000000164434473,5.89632005047323,0.589632005047323
704,Eau Claire,WI,0.000000000349719,0.000000189335877,1.8470828206668,0.18470828206668
705,Eddy,ND,0.000000001500232,0.000000201266009,7.4539738787716,0.74539738787716
706,Edgecombe,NC,0.000000000676807,0.000000131319572,5.1538954623871,0.51538954623871
707,Edgefield,SC,0.000000000021163,0.000000126696628,0.167035260067952,0.016703526006795
708,Edmonson,KY,0.000000000061816,0.000000081203641,0.761244089606789,0.076124408960679
709,Edmunds,SD,0.000000004558762,0.000000342702918,13.3023737763502,1.33023737763502
710,Edwards,IL,0.000000000002012,0.0000000576385,0.034898760505101,0.00348987605051
711,Edwards,KS,0.000000000024632,0.000000165385757,0.148938210070839,0.014893821007084
712,Edwards,TX,0.000000001819533,0.000000514871898,3.53395264514298,0.353395264514298
713,Effingham,GA,0.000000002450894,0.000000123055762,19.9169386311164,1.99169386311164
714,El Dorado,CA,0.000000001265411,0.000000480549258,2.63325974986002,0.263325974986001
715,El Paso,CO,0.000000005159735,0.000000570654492,9.04178465593919,0.904178465593919
716,Elbert,CO,0.000000013270955,0.000000500949972,26.4915777763871,2.64915777763871
717,Elbert,GA,0.000000001143692,0.000000093030099,12.2937893892202,1.22937893892202
718,Elk,PA,0.000000004045156,0.000000229364964,17.6363305242607,1.76363305242607
719,Elkhart,IN,0.000000000284049,0.000000130593724,2.1750581653703,0.21750581653703
720,Elko,NV,0.000000000797371,0.000004780913274,0.166782230681877,0.016678223068188
721,Ellis,TX,0.000000000036682,0.000000236456329,0.155131810408094,0.015513181040809
722,Elmore,GA,0.000000000031628,0.00000016799278,0.188272548110444,0.018827254811044
723,Elmore,ID,0.000000000034538,0.000000885458811,0.039005535643318,0.003900553564332
724,Emanuel,GA,0.000000001342338,0.000000170794877,7.85935820087087,0.785935820087087
725,Emanuel,NH,0.000000000503152,0.000000170794877,2.9459440095107,0.294594400951069
726,Emmet,IA,0.00000000126941,0.00000011566808,10.9745949323129,1.09745949323129
727,Emmet,MI,0.000000000227591,0.000000147227922,1.54583858193179,0.154583858193179
728,Emmons,ND,0.000000001613963,0.000000470874793,3.42758322331675,0.342758322331675
729,Emporia,VA,0.000000000000104,0.000000001727665,0.060233785691666,0.006023378569167
730,Erie,NY,0.000000000566036,0.000000301898299,1.87492417245878,0.187492417245878
731,Erie,OH,0.00000000048684,0.000000076179952,6.39065530847928,0.639065530847928
732,Erie,PA,0.000000002928967,0.000000228456324,12.8206851642372,1.28206851642373
733,Escambia,AL,0.00000000023706,0.000000232657955,1.01892061901036,0.101892061901036
734,Escambia,FL,0.000000001004032,0.000000175107179,5.73381152432698,0.573381152432697
735,Essex,MA,0.000000006983624,0.000000155149233,45.0122997083635,4.50122997083635
736,Essex,NH,0.000000000065993,0.000000199606917,0.330614555646276,0.033061455564628
737,Essex,NJ,0.000000000169981,0.000000036995945,4.59459720185994,0.459459720185994
738,Essex,NY,0.000000035297513,0.000000556412189,63.4377054186241,6.34377054186241
739,Essex,VA,0.000000006197682,0.000000079719589,77.7435289864325,7.77435289864325
740,Essex,VT,0.000000017543177,0.000000199606917,87.8886238051684,8.78886238051684
741,Estill,KY,0.000000000144395,0.000000066604661,2.16794308597095,0.216794308597095
742,Etowah,AL,0.00000000046977,0.000000137767362,3.40987803439924,0.340987803439924
743,Evangeline,LA,0.000000000586884,0.00000017019846,3.44823251840605,0.344823251840605
744,Evans,GA,0.000000000062752,0.000000044397084,1.41342807307157,0.141342807307157
745,Fairbanks North Star,AK,0.000000000369006,0.000003641442169,0.101335072072874,0.010133507207287
746,Fairfax,VA,0.000000000681812,0.000000001341033,508.422918212715,50.8422918212715
746,Fairfax,VA,0.000000000681812,0.000000108451843,6.28676943623362,0.628676943623362
747,Fairfield,CT,0.000000003676464,0.000000133758456,27.4858441848413,2.74858441848413
747,Fairfield,CT,0.000000003676464,0.000000182686063,20.1244913468916,2.01244913468916
748,Fairfield,OH,0.000000001469824,0.000000139131989,10.5642424268198,1.05642424268198
749,Fairfield,SC,0.000000000051845,0.000000181259028,0.286028908615529,0.028602890861553
750,Fall River,SD,0.000000005450954,0.000000502568208,10.8461975366628,1.08461975366629
751,Falls Church,VA,0.000000000000488,0.000000000552693,0.883293719482449,0.088329371948245
752,Fannin,GA,0.000000000131272,0.000000102631376,1.27905948160299,0.127905948160299
753,Fannin,TX,0.000000000488262,0.000000228512489,2.13669666445996,0.213669666445996
754,Faribault,IA,1E-015,0.000000208649712,0.000006895733502,0.00000068957335
755,Faribault,MN,0.000000002283989,0.000000208649712,10.9465221377587,1.09465221377587
756,Faulk,SD,0.000000001223048,0.000000297381154,4.11272765437719,0.411272765437719
757,Faulkner,AR,0.000000000288876,0.000000175214287,1.64870126605886,0.164870126605886
758,Fauquier,VA,0.000000040532067,0.000000174070313,232.848819248184,23.2848819248184
759,Fayette,AL,0.000000000535727,0.000000158858067,3.37236343862303,0.337236343862303
760,Fayette,GA,0.000000000323256,0.000000050180606,6.4418567593917,0.644185675939171
761,Fayette,IA,0.000000000692663,0.000000208768413,3.31785149437027,0.331785149437027
762,Fayette,IL,0.000000001395319,0.000000195106337,7.15157964189019,0.715157964189019
763,Fayette,KY,0.000000002826215,0.000000076310732,37.0356169268113,3.70356169268113
764,Fayette,OH,0.000000000008043,0.000000110712858,0.072649961280232,0.007264996128023
765,Fayette,PA,0.000000000791814,0.000000215865312,3.66809052396568,0.366809052396568
766,Fayette,TN,0.000000000859348,0.000000180583038,4.7587392670261,0.47587392670261
767,Fayette,WV,0.000000000149784,0.000000177897912,0.841966324476215,0.084196632447621
768,Fentress,TN,0.000000000239808,0.000000130050794,1.84395824966066,0.184395824966066
769,Fergus,MT,0.000000019745252,0.000001338795077,14.7485241850859,1.47485241850859
770,Ferry,WA,0.000000000065145,0.000000711157181,0.0916045047512,0.00916045047512
771,Fillmore,MN,0.000000000659973,0.000000249052884,2.6499321482327,0.26499321482327
772,Fillmore,NE,0.000000000245895,0.000000158705109,1.54938119752496,0.154938119752496
773,Finney,KS,0.000000000099524,0.00000034723965,0.286615202847307,0.028661520284731
774,Flagler,FL,0.000000000769385,0.000000121277249,6.34402169209567,0.634402169209567
775,Flathead,MT,0.000000020048326,0.000001648637553,12.1605417671516,1.21605417671516
776,Fleming,KY,0.000000000460676,0.000000092772912,4.96563022523293,0.496563022523292
777,Florence,MI,0.000000000001293,0.00000015285622,0.008458375136513,0.000845837513651
778,Florence,SC,0.000000000054889,0.000000204002969,0.269059769510957,0.026905976951096
779,Florence,WI,0.000000017780896,0.00000015285622,116.324321338405,11.6324321338405
780,Floyd,AL,0.000000000026672,0.000000127739771,0.208796503713531,0.020879650371353
781,Floyd,GA,0.000000005144999,0.000000127739771,40.2771903130643,4.02771903130643
782,Floyd,IA,0.000000000085442,0.000000143675001,0.594687404780579,0.059468740478058
783,Floyd,IN,0.000000000049664,0.000000042035414,1.18147988466774,0.118147988466774
784,Floyd,KY,0.000000000000316,0.000000102318875,0.003086428574441,0.000308642857444
785,Floyd,VA,0.00000000347091,0.000000097616021,35.5567617558436,3.55567617558436
785,Floyd,VA,0.00000000347091,0.000000127440636,27.2355012056041,2.72355012056041
786,Fluvanna,VA,0.000000004365504,0.000000076161645,57.3189324817356,5.73189324817356
787,Fond du Lac,WI,0.000000001452078,0.000000221541287,6.55443413295745,0.655443413295745
788,Ford,KS,0.000000000363906,0.00000028912259,1.25865784741718,0.125865784741718
789,Forest,PA,0.000000000210751,0.000000120329611,1.75144409883165,0.175144409883165
790,Forest,WI,0.000000011402056,0.000000311699313,36.580305956934,3.6580305956934
791,Forrest,MS,0.00000000013692,0.000000114692632,1.1937983128131,0.11937983128131
792,Forsyth,GA,0.000000000046447,0.000000063328724,0.73342074938913,0.073342074938913
793,Forsyth,NC,0.000000000150102,0.000000089606028,1.67512973011294,0.167512973011294
793,Forsyth,NC,0.000000000150102,0.000000104865893,1.4313683591006,0.14313683591006
794,Foster,ND,0.00000000018196,0.000000199690127,0.911211596092205,0.091121159609221
795,Fountain,IN,0.000000000364938,0.000000110870507,3.29156913407456,0.329156913407456
796,Franklin,AL,0.000000000427901,0.000000164283575,2.60465102865046,0.260465102865046
797,Franklin,AR,0.000000000038172,0.000000158173026,0.241331583122943,0.024133158312294
798,Franklin,FL,0.000000000000247,0.000000189709134,0.001301575657269,0.000130157565727
799,Franklin,GA,0.000000000042925,0.000000067672559,0.634311590746768,0.063431159074677
800,Franklin,IA,0.000000000499816,0.000000165910707,3.01256325535884,0.301256325535884
801,Franklin,ID,0.000000000397818,0.000000191143376,2.08125279886801,0.208125279886801
802,Franklin,IL,0.00000000153674,0.000000115123571,13.3486116783141,1.33486116783141
803,Franklin,IN,0.00000000009474,0.000000106061044,0.893261976570707,0.089326197657071
804,Franklin,KS,0.000000000127252,0.00000015424802,0.824985965900341,0.082498596590034
805,Franklin,KY,0.000000000301098,0.000000057328545,5.2521403319358,0.52521403319358
806,Franklin,LA,0.000000005115964,0.000000159538212,32.0673276896246,3.20673276896246
807,Franklin,MA,0.000000018389909,0.000000204597403,89.8833941869714,8.98833941869714
808,Franklin,ME,0.000000009417724,0.000000514462376,18.3059531489503,1.83059531489503
809,Franklin,MO,0.000000000054837,0.000000249076679,0.220161884725569,0.022016188472557
810,Franklin,NC,0.000000002194423,0.000000131184006,16.7278268604622,1.67278268604622
811,Franklin,NE,0.000000000104795,0.000000157677119,0.664620777112122,0.066462077711212
812,Franklin,NY,0.000000065676428,0.000000488888642,134.338215375728,13.4338215375728
813,Franklin,OH,0.000000000150584,0.000000150484965,1.00065850488819,0.100065850488819
814,Franklin,PA,0.000000005866382,0.00000021288599,27.5564494400528,2.75564494400528
815,Franklin,TN,0.000000002063683,0.000000149039951,13.846508449775,1.3846508449775
816,Franklin,VA,0.000000003484519,0.000000002499589,1394.03678903804,139.403678903804
816,Franklin,VA,0.000000003484519,0.000000185616089,18.7727219392104,1.87727219392104
817,Franklin,VT,0.000000018050963,0.000000204688489,88.1874858449149,8.81874858449149
818,Franklin,WA,0.000000000356439,0.000000385088883,0.925601687301615,0.092560168730161
819,Frederick,MD,0.000000013470895,0.000000183351561,73.4703067460381,7.34703067460381
820,Frederick,VA,0.000000003103579,0.000000114597249,27.0824926413618,2.70824926413618
821,Fredericksburg,VA,0.000000000013,0.000000001993079,6.52266487764563,0.652266487764563
821,Fredericksburg,VA,0.000000000013,0.00000007710326,0.168607469285852,0.016860746928585
822,Freeborn,MN,0.000000004356771,0.000000208873768,20.8583934571888,2.08583934571887
823,Fremont,CO,0.000000002487497,0.000000409580415,6.07328024642506,0.607328024642506
824,Fremont,IA,0.000000003144637,0.000000143337508,21.9386878976818,2.19386878976818
825,Fremont,ID,0.000000004100465,0.000000552512924,7.42148255919479,0.742148255919479
826,Fremont,WY,0.000000014172116,0.000002654284757,5.33933525054521,0.533933525054521
827,Fresno,CA,0.000000010294421,0.000001564570462,6.57971058584316,0.657971058584317
828,Frontier,NE,0.000000000047807,0.000000268821924,0.177839858137249,0.017783985813725
829,Fulton,GA,0.000000000370139,0.0000001360106,2.72139792968873,0.272139792968873
830,Fulton,IL,0.00000000015965,0.000000241763419,0.660356332718046,0.066035633271805
831,Fulton,IN,0.00000000007718,0.000000103175061,0.748047177911884,0.074804717791188
832,Fulton,KY,0.000000002270546,0.000000064902922,34.9837229720687,3.49837229720687
833,Fulton,NY,0.000000001668269,0.000000150627251,11.0754771987453,1.10754771987453
834,Fulton,OH,0.000000001385189,0.00000011293258,12.2656247308533,1.22656247308533
835,Fulton,PA,0.000000000163406,0.000000120357777,1.35766936437584,0.135766936437584
836,Gadsden,FL,0.000000000875505,0.00000012877659,6.79863196745471,0.679863196745471
837,Gage,NE,0.000000000010328,0.000000235760449,0.043806697172392,0.004380669717239
838,Gallatin,IL,0.000000000443725,0.000000088731768,5.00074500839534,0.500074500839534
839,Gallatin,IN,0.000000000535955,0.000000088731768,6.04016767067193,0.604016767067193
840,Gallatin,MT,0.000000030887818,0.000000778744867,39.6635910489672,3.96635910489672
841,Galveston,TX,0.000000000695367,0.000000213918442,3.25061761665012,0.325061761665012
841,Galveston,TX,0.000000000695367,0.000000158402903,4.38986307523352,0.438986307523352
842,Garden,NE,0.000000000352511,0.000000478096399,0.737322570860504,0.07373225708605
843,Garfield,CO,0.000000009977604,0.000000801491002,12.4488038641924,1.24488038641924
844,Garfield,NE,0.00000000086014,0.000000160692399,5.35271253868549,0.535271253868549
845,Garfield,OK,0.000000000571744,0.000000275794961,2.07307728124247,0.207307728124247
846,Garfield,UT,0.000000000244548,0.000001379127384,0.177321101239388,0.017732110123939
847,Garland,AR,0.000000000000172,0.000000188299827,0.000913108534311,0.000091310853431
848,Garrard,KY,0.000000000310417,0.000000061200207,5.07215073711814,0.507215073711814
849,Garrett,MD,0.000000004917547,0.000000179135862,27.4514946453407,2.74514946453407
850,Garvin,OK,0.000000000104834,0.000000207976389,0.504066451449808,0.050406645144981
851,Garza,TX,0.000000000028898,0.000000224213008,0.12888814974322,0.012888814974322
852,Gasconade,MO,0.000000000056874,0.00000013914045,0.408752060673016,0.040875206067302
853,Gaston,NC,0.000000001236586,0.000000092714036,13.3376401829124,1.33376401829124
854,Gates,NC,0.000000000074535,0.000000088450326,0.842681806474656,0.084268180647466
855,Geary,KS,0.000000000508925,0.000000102008867,4.98902732022568,0.498902732022568
856,Geauga,OH,0.000000003134601,0.000000114155326,27.4590851178171,2.74590851178171
857,Gem,ID,0.000000000074099,0.000000164591311,0.450202591607743,0.045020259160774
858,Genesee,MI,0.000000000428409,0.000000184824724,2.31792299137674,0.231792299137674
859,Genesee,NY,0.00000000030806,0.000000142856878,2.15642276470646,0.215642276470646
860,Geneva,AL,0.000000000210369,0.000000139125674,1.51207837899654,0.151207837899654
861,Gentry,MO,0.000000000153882,0.000000134838089,1.14123534082767,0.114123534082767
862,George,MS,0.000000001376415,0.000000118131302,11.6515726119911,1.16515726119911
863,Georgetown,SC,0.000000013868685,0.000000218716123,63.4095246000853,6.34095246000853
864,Gibson,IN,0.000000001080079,0.000000129235941,8.35742140065875,0.835742140065875
865,Gibson,TN,0.000000000965967,0.000000155918172,6.19534485139545,0.619534485139545
866,Gilchrist,FL,0.000000000422291,0.000000086918512,4.8584652765068,0.48584652765068
867,Giles,TN,0.000000001219421,0.000000156516776,7.79099053654212,0.779099053654212
868,Giles,VA,0.000000001731369,0.000000094269723,18.3661167185937,1.83661167185937
869,Gillespie,TX,0.000000000000308,0.000000257762714,0.001195127297111,0.000119512729711
870,Gilmer,GA,0.000000000292892,0.00000010970685,2.66977206746306,0.266977206746305
871,Gilpin,CO,0.000000000090559,0.000000042901563,2.11086284870672,0.211086284870672
